epoch,train_accuracy,validation_accuracy,time,band_1,band_2
697,0.52943,0.53292,6.42,38,87
698,0.52874,0.53292,6.43,38,87
699,0.52874,0.53292,6.44,38,87
700,0.52897,0.53292,6.44,38,87
701,0.52897,0.53086,6.45,38,87
702,0.52874,0.53086,6.46,38,87
703,0.52874,0.53086,6.46,38,87
704,0.5292,0.53086,6.47,38,87
705,0.5292,0.53086,6.48,38,87
706,0.5292,0.53086,6.49,38,87
707,0.52943,0.53086,6.49,38,87
708,0.52943,0.53086,6.5,38,87
709,0.5292,0.53086,6.51,38,87
710,0.5292,0.52881,6.51,38,87
711,0.52897,0.52881,6.52,38,87
712,0.52897,0.52881,6.53,38,87
713,0.5292,0.52881,6.53,38,87
714,0.5292,0.52881,6.54,38,87
715,0.52943,0.52881,6.55,38,87
716,0.52943,0.52881,6.55,38,87
717,0.52943,0.53086,6.56,38,87
718,0.52943,0.53086,6.57,38,87
719,0.52965,0.53086,6.57,38,87
720,0.53011,0.53086,6.58,38,87
721,0.53011,0.53086,6.59,38,87
722,0.53034,0.53292,6.59,38,87
723,0.53011,0.53292,6.6,38,87
724,0.53057,0.53498,6.61,38,87
725,0.53103,0.53498,6.61,38,87
726,0.53126,0.53498,6.62,38,87
727,0.53103,0.53498,6.63,38,87
728,0.53172,0.53704,6.64,38,87
729,0.53194,0.53704,6.64,38,87
730,0.53194,0.53704,6.65,38,87
731,0.53172,0.53704,6.66,38,87
732,0.53194,0.53704,6.67,38,87
733,0.53217,0.53704,6.67,38,87
734,0.53217,0.53704,6.68,38,87
735,0.53217,0.53704,6.69,38,87
736,0.53217,0.53704,6.69,38,87
737,0.53194,0.53704,6.7,38,87
738,0.5324,0.53704,6.71,38,87
739,0.5324,0.53704,6.71,38,87
740,0.53217,0.53704,6.72,38,87
741,0.53217,0.53704,6.73,38,87
742,0.53217,0.53704,6.74,38,87
743,0.5324,0.53704,6.75,38,87
744,0.53309,0.53704,6.75,38,87
745,0.53332,0.53909,6.76,38,87
746,0.53309,0.53909,6.76,38,87
747,0.53286,0.53909,6.77,38,87
748,0.53286,0.53909,6.78,38,87
749,0.53217,0.53909,6.79,38,87
750,0.53263,0.53909,6.79,38,87
751,0.5324,0.54115,6.8,38,87
752,0.53217,0.54115,6.81,38,87
753,0.5324,0.54115,6.81,38,87
754,0.53286,0.54115,6.82,38,87
755,0.53286,0.54321,6.83,38,87
756,0.5324,0.54321,6.83,38,87
757,0.5324,0.54115,6.84,38,87
758,0.53263,0.54115,6.85,38,87
759,0.53286,0.54321,6.86,38,87
760,0.53332,0.54321,6.86,38,87
761,0.53332,0.54321,6.87,38,87
762,0.53332,0.54321,6.88,38,87
763,0.53309,0.54321,6.88,38,87
764,0.53309,0.54321,6.89,38,87
765,0.53355,0.54321,6.9,38,87
766,0.53378,0.54321,6.9,38,87
767,0.53378,0.54321,6.91,38,87
768,0.53401,0.54321,6.92,38,87
769,0.53401,0.54321,6.93,38,87
770,0.53423,0.54321,6.93,38,87
771,0.53423,0.54321,6.94,38,87
772,0.53423,0.54321,6.95,38,87
773,0.53401,0.54321,6.95,38,87
774,0.53423,0.54321,6.96,38,87
775,0.53446,0.54321,6.97,38,87
776,0.53446,0.54321,6.97,38,87
777,0.53469,0.54321,6.98,38,87
778,0.53469,0.54321,6.99,38,87
779,0.53469,0.54321,6.99,38,87
780,0.53469,0.54321,7.0,38,87
781,0.53446,0.54321,7.01,38,87
782,0.53423,0.54321,7.01,38,87
783,0.53423,0.54321,7.02,38,87
784,0.53423,0.54321,7.03,38,87
785,0.53492,0.54321,7.03,38,87
786,0.53469,0.54321,7.04,38,87
787,0.53469,0.54321,7.05,38,87
788,0.53469,0.54733,7.05,38,87
789,0.53469,0.54733,7.06,38,87
790,0.53492,0.54733,7.07,38,87
791,0.53446,0.54733,7.07,38,87
792,0.53469,0.54733,7.08,38,87
793,0.53469,0.54733,7.09,38,87
794,0.53492,0.54527,7.09,38,87
795,0.53492,0.54527,7.1,38,87
796,0.53584,0.54527,7.11,38,87
797,0.53652,0.54527,7.11,38,87
798,0.53652,0.54527,7.12,38,87
799,0.53698,0.54527,7.13,38,87
800,0.53721,0.54527,7.13,38,87
801,0.53721,0.54527,7.14,38,87
802,0.53744,0.54527,7.15,38,87
803,0.53767,0.54527,7.15,38,87
804,0.53813,0.54527,7.16,38,87
805,0.53813,0.54321,7.17,38,87
806,0.53836,0.54115,7.18,38,87
807,0.53836,0.54115,7.19,38,87
808,0.53836,0.54115,7.2,38,87
809,0.53813,0.54115,7.2,38,87
810,0.5379,0.54115,7.21,38,87
811,0.5379,0.54115,7.22,38,87
812,0.5379,0.54115,7.23,38,87
813,0.53813,0.54115,7.24,38,87
814,0.5379,0.54115,7.24,38,87
815,0.53813,0.54115,7.25,38,87
816,0.53836,0.54115,7.26,38,87
817,0.53858,0.54321,7.26,38,87
818,0.53927,0.54321,7.27,38,87
819,0.53927,0.54321,7.28,38,87
820,0.5395,0.54321,7.28,38,87
821,0.53996,0.54321,7.29,38,87
822,0.5395,0.54321,7.3,38,87
823,0.5395,0.54321,7.3,38,87
824,0.5395,0.54321,7.31,38,87
825,0.53927,0.54321,7.32,38,87
826,0.53927,0.54321,7.32,38,87
827,0.53904,0.54321,7.33,38,87
828,0.53904,0.54321,7.34,38,87
829,0.53836,0.54321,7.34,38,87
830,0.53813,0.54115,7.35,38,87
831,0.53858,0.54115,7.36,38,87
832,0.53881,0.54115,7.36,38,87
833,0.53904,0.54115,7.37,38,87
834,0.53927,0.54115,7.38,38,87
835,0.53927,0.54115,7.38,38,87
836,0.54019,0.54115,7.39,38,87
837,0.53996,0.54115,7.4,38,87
838,0.54019,0.54115,7.4,38,87
839,0.54042,0.54321,7.41,38,87
840,0.54065,0.54321,7.42,38,87
841,0.54042,0.54321,7.42,38,87
842,0.54065,0.54321,7.43,38,87
843,0.54042,0.54321,7.44,38,87
844,0.54065,0.54115,7.44,38,87
845,0.54019,0.54115,7.45,38,87
846,0.54019,0.54115,7.46,38,87
847,0.54019,0.54115,7.46,38,87
848,0.54019,0.54321,7.47,38,87
849,0.54065,0.54321,7.48,38,87
850,0.54087,0.54321,7.49,38,87
851,0.54065,0.54321,7.49,38,87
852,0.54065,0.54321,7.5,38,87
853,0.54087,0.54321,7.51,38,87
854,0.54065,0.54321,7.52,38,87
855,0.54065,0.54321,7.53,38,87
856,0.54087,0.54321,7.54,38,87
857,0.54065,0.54321,7.55,38,87
858,0.54065,0.54321,7.56,38,87
859,0.5411,0.54321,7.57,38,87
860,0.5411,0.54321,7.58,38,87
861,0.5411,0.54321,7.59,38,87
862,0.5411,0.54321,7.6,38,87
863,0.54133,0.54321,7.6,38,87
864,0.54156,0.54321,7.61,38,87
865,0.54133,0.54321,7.62,38,87
866,0.54133,0.54321,7.63,38,87
867,0.54133,0.54527,7.63,38,87
868,0.5411,0.54733,7.64,38,87
869,0.54133,0.54733,7.65,38,87
870,0.54156,0.54733,7.66,38,87
871,0.54179,0.54733,7.67,38,87
872,0.54156,0.54733,7.68,38,87
873,0.54202,0.54938,7.68,38,87
874,0.54248,0.54733,7.69,38,87
875,0.54316,0.54733,7.7,38,87
876,0.54316,0.54733,7.71,38,87
877,0.54362,0.54733,7.72,38,87
878,0.54362,0.54733,7.73,38,87
879,0.54362,0.54733,7.75,38,87
880,0.54362,0.54733,7.76,38,87
881,0.54362,0.54527,7.76,38,87
882,0.54362,0.54527,7.77,38,87
883,0.54385,0.54527,7.78,38,87
884,0.54385,0.54527,7.79,38,87
885,0.54385,0.54527,7.8,38,87
886,0.54385,0.54527,7.81,38,87
887,0.54408,0.54527,7.82,38,87
888,0.54408,0.54527,7.83,38,87
889,0.54408,0.54733,7.84,38,87
890,0.54431,0.54733,7.85,38,87
891,0.54431,0.54733,7.86,38,87
892,0.54408,0.54733,7.87,38,87
893,0.54477,0.54733,7.88,38,87
894,0.54477,0.54733,7.89,38,87
895,0.54477,0.54733,7.9,38,87
896,0.54477,0.54733,7.91,38,87
897,0.545,0.54733,7.91,38,87
898,0.545,0.54733,7.92,38,87
899,0.545,0.54733,7.93,38,87
900,0.54523,0.54938,7.94,38,87
901,0.54523,0.54938,7.95,38,87
902,0.54523,0.54938,7.95,38,87
903,0.54545,0.54938,7.96,38,87
904,0.54545,0.54938,7.97,38,87
905,0.54568,0.54938,7.97,38,87
906,0.54568,0.54938,7.98,38,87
907,0.54568,0.54938,7.99,38,87
908,0.54614,0.54938,7.99,38,87
909,0.5466,0.54938,8.0,38,87
910,0.54637,0.54938,8.01,38,87
911,0.5466,0.54938,8.02,38,87
912,0.5466,0.54938,8.02,38,87
913,0.54637,0.54938,8.03,38,87
914,0.54637,0.54938,8.04,38,87
915,0.54591,0.54938,8.05,38,87
916,0.54614,0.54938,8.05,38,87
917,0.54637,0.54938,8.06,38,87
918,0.54637,0.54938,8.07,38,87
919,0.54637,0.54938,8.08,38,87
920,0.5466,0.54938,8.08,38,87
921,0.54683,0.54938,8.09,38,87
922,0.54683,0.54938,8.1,38,87
923,0.54683,0.54938,8.11,38,87
924,0.54706,0.54938,8.11,38,87
925,0.54706,0.54733,8.12,38,87
926,0.54683,0.54733,8.13,38,87
927,0.54706,0.54733,8.14,38,87
928,0.54729,0.54733,8.15,38,87
929,0.54729,0.54733,8.15,38,87
930,0.54706,0.54733,8.16,38,87
931,0.54729,0.54733,8.17,38,87
932,0.54683,0.54733,8.18,38,87
933,0.54683,0.54527,8.19,38,87
934,0.54683,0.54527,8.19,38,87
935,0.54683,0.54527,8.2,38,87
936,0.54706,0.54527,8.21,38,87
937,0.54706,0.54527,8.22,38,87
938,0.54706,0.54733,8.22,38,87
939,0.54683,0.54733,8.23,38,87
940,0.54706,0.54733,8.24,38,87
941,0.54729,0.54733,8.24,38,87
942,0.54729,0.54733,8.25,38,87
943,0.54729,0.54733,8.26,38,87
944,0.54729,0.54733,8.26,38,87
945,0.54729,0.54733,8.27,38,87
946,0.54729,0.54733,8.28,38,87
947,0.54706,0.54733,8.29,38,87
948,0.54683,0.54733,8.29,38,87
949,0.54683,0.54733,8.3,38,87
950,0.54683,0.54733,8.31,38,87
951,0.54706,0.54733,8.31,38,87
952,0.54683,0.54733,8.32,38,87
953,0.54683,0.54733,8.33,38,87
954,0.5466,0.54733,8.33,38,87
955,0.5466,0.54733,8.34,38,87
956,0.54706,0.54733,8.35,38,87
957,0.54774,0.54733,8.35,38,87
958,0.54774,0.54733,8.36,38,87
959,0.54752,0.54733,8.36,38,87
960,0.54797,0.54733,8.37,38,87
961,0.54843,0.54733,8.38,38,87
962,0.54889,0.54733,8.38,38,87
963,0.54866,0.54733,8.39,38,87
964,0.54843,0.54733,8.4,38,87
965,0.54843,0.54733,8.41,38,87
966,0.54843,0.54733,8.42,38,87
967,0.54866,0.54733,8.43,38,87
968,0.54866,0.54733,8.43,38,87
969,0.54889,0.54733,8.44,38,87
970,0.54889,0.54733,8.45,38,87
971,0.54797,0.54733,8.45,38,87
972,0.54797,0.54733,8.46,38,87
973,0.54797,0.54733,8.47,38,87
974,0.54797,0.54733,8.48,38,87
975,0.54797,0.54733,8.48,38,87
976,0.54774,0.54733,8.49,38,87
977,0.54774,0.54733,8.5,38,87
978,0.54774,0.54733,8.5,38,87
979,0.54774,0.54733,8.51,38,87
980,0.54797,0.54733,8.52,38,87
981,0.54797,0.54733,8.53,38,87
982,0.54752,0.54733,8.53,38,87
983,0.54729,0.54733,8.54,38,87
984,0.54752,0.54733,8.55,38,87
985,0.54797,0.54733,8.55,38,87
986,0.54797,0.54733,8.56,38,87
987,0.54797,0.54733,8.57,38,87
988,0.54843,0.54733,8.57,38,87
989,0.54843,0.54733,8.58,38,87
990,0.54866,0.54733,8.59,38,87
991,0.54866,0.54733,8.59,38,87
992,0.54866,0.54733,8.6,38,87
993,0.54866,0.54733,8.61,38,87
994,0.54843,0.54733,8.61,38,87
995,0.54866,0.54733,8.62,38,87
996,0.54889,0.54733,8.63,38,87
997,0.54889,0.54733,8.64,38,87
998,0.54889,0.54733,8.64,38,87
999,0.54889,0.54733,8.65,38,86
1000,0.54889,0.54733,8.66,38,86
1001,0.54912,0.54733,8.67,38,86
1002,0.54935,0.54733,8.67,38,86
1003,0.54935,0.54733,8.68,38,86
1004,0.54958,0.54527,8.69,38,86
1005,0.54958,0.54527,8.7,38,86
1006,0.54958,0.54733,8.71,38,86
1007,0.54958,0.54733,8.71,38,86
1008,0.54935,0.54733,8.72,38,86
1009,0.54912,0.54733,8.73,38,86
1010,0.54912,0.54733,8.74,38,86
1011,0.54889,0.54733,8.74,38,86
1012,0.54866,0.54733,8.75,38,86
1013,0.54843,0.54733,8.76,38,86
1014,0.54843,0.54733,8.77,38,86
1015,0.54843,0.54733,8.77,38,86
1016,0.54843,0.54733,8.78,38,86
1017,0.54843,0.54733,8.79,38,86
1018,0.54866,0.54733,8.79,38,86
1019,0.54843,0.54733,8.8,38,86
1020,0.54843,0.54733,8.81,38,86
1021,0.54843,0.54733,8.82,38,86
1022,0.54843,0.54733,8.83,38,86
1023,0.54843,0.54733,8.83,38,86
1024,0.54843,0.54733,8.84,38,86
1025,0.54866,0.54733,8.85,38,86
1026,0.54843,0.54733,8.86,38,86
1027,0.54866,0.54733,8.87,38,86
1028,0.54866,0.54733,8.88,38,86
1029,0.54843,0.54733,8.88,38,86
1030,0.54843,0.54733,8.89,38,86
1031,0.54843,0.54733,8.9,38,86
1032,0.5482,0.54733,8.9,38,86
1033,0.54843,0.54733,8.91,38,86
1034,0.54866,0.54733,8.92,38,86
1035,0.54843,0.54733,8.93,38,86
1036,0.5482,0.54733,8.93,38,86
1037,0.5482,0.54733,8.94,38,86
1038,0.54797,0.54733,8.95,38,86
1039,0.54797,0.54733,8.95,38,86
1040,0.5482,0.55144,8.96,38,86
1041,0.54797,0.55144,8.97,38,86
1042,0.5482,0.55144,8.98,38,86
1043,0.5482,0.55144,8.98,38,86
1044,0.5482,0.55144,8.99,38,86
1045,0.5482,0.55144,9.0,38,86
1046,0.5482,0.5535,9.0,38,86
1047,0.5482,0.5535,9.01,38,86
1048,0.5482,0.5535,9.02,38,86
1049,0.5482,0.5535,9.02,38,86
1050,0.5482,0.5535,9.03,38,86
1051,0.54843,0.5535,9.04,38,86
1052,0.54843,0.55144,9.05,38,86
1053,0.54843,0.55144,9.06,38,86
1054,0.54843,0.55144,9.06,38,86
1055,0.5482,0.55144,9.07,38,86
1056,0.5482,0.55144,9.08,38,86
1057,0.54866,0.55144,9.08,38,86
1058,0.54889,0.55144,9.09,38,86
1059,0.54889,0.55144,9.1,38,86
1060,0.54889,0.55144,9.11,38,86
1061,0.54889,0.55144,9.11,38,86
1062,0.54889,0.55144,9.12,38,86
1063,0.54889,0.55144,9.13,38,86
1064,0.54866,0.55144,9.13,38,86
1065,0.54866,0.55144,9.14,38,86
1066,0.54889,0.55144,9.15,38,86
1067,0.54935,0.55144,9.16,38,86
1068,0.54935,0.55144,9.16,38,86
1069,0.54935,0.55144,9.17,38,86
1070,0.54958,0.55144,9.18,38,86
1071,0.54958,0.55144,9.19,38,86
1072,0.54958,0.55144,9.19,38,86
1073,0.54935,0.55144,9.2,38,86
1074,0.54912,0.55144,9.21,38,86
1075,0.54866,0.55144,9.22,38,86
1076,0.54889,0.55144,9.22,38,86
1077,0.54912,0.55144,9.23,38,86
1078,0.54912,0.55144,9.24,38,86
1079,0.54912,0.55144,9.25,38,86
1080,0.54912,0.55144,9.26,38,86
1081,0.54912,0.5535,9.27,38,86
1082,0.54935,0.5535,9.28,38,86
1083,0.54912,0.5535,9.28,38,86
1084,0.54889,0.5535,9.29,38,86
1085,0.54912,0.5535,9.3,38,86
1086,0.54935,0.5535,9.31,38,86
1087,0.54935,0.5535,9.31,38,86
1088,0.54935,0.5535,9.32,38,86
1089,0.54935,0.5535,9.33,38,86
1090,0.54935,0.5535,9.34,38,86
1091,0.54935,0.5535,9.34,38,86
1092,0.54935,0.5535,9.35,38,86
1093,0.54912,0.5535,9.36,38,86
1094,0.54912,0.5535,9.37,38,86
1095,0.54889,0.5535,9.38,38,86
1096,0.54912,0.55556,9.39,38,86
1097,0.54889,0.55556,9.4,38,86
1098,0.54889,0.55556,9.4,38,86
1099,0.54866,0.55556,9.41,38,86
1100,0.54843,0.55556,9.42,38,86
1101,0.54843,0.55556,9.43,38,86
1102,0.5482,0.5535,9.44,38,86
1103,0.54866,0.5535,9.44,38,86
1104,0.54866,0.5535,9.45,38,86
1105,0.54843,0.5535,9.46,38,86
1106,0.54843,0.55556,9.46,38,86
1107,0.54843,0.55556,9.47,38,86
1108,0.54843,0.55556,9.48,38,86
1109,0.54866,0.55556,9.49,38,86
1110,0.54866,0.55556,9.49,38,86
1111,0.54866,0.55556,9.5,38,86
1112,0.54843,0.55556,9.51,38,86
1113,0.54866,0.55556,9.51,38,86
1114,0.54866,0.55556,9.52,38,86
1115,0.54866,0.55556,9.53,38,86
1116,0.54866,0.55556,9.54,38,86
1117,0.54889,0.55556,9.54,38,86
1118,0.54866,0.55556,9.55,38,86
1119,0.54866,0.55556,9.56,38,86
1120,0.54889,0.55556,9.56,38,86
1121,0.54889,0.55556,9.57,38,86
1122,0.54866,0.55556,9.58,38,86
1123,0.54866,0.55761,9.59,38,86
1124,0.54843,0.55761,9.59,38,86
1125,0.54843,0.55761,9.6,38,86
1126,0.54866,0.55761,9.61,38,86
1127,0.54866,0.55761,9.61,38,86
1128,0.54843,0.55761,9.62,38,86
1129,0.54866,0.56173,9.63,38,86
1130,0.54797,0.56173,9.64,38,86
1131,0.54774,0.55967,9.64,38,86
1132,0.54843,0.55967,9.65,38,86
1133,0.54843,0.55967,9.66,38,86
1134,0.5482,0.55967,9.66,38,86
1135,0.54843,0.55967,9.67,38,86
1136,0.54843,0.55967,9.68,38,86
1137,0.54843,0.55967,9.69,38,86
1138,0.54843,0.55967,9.7,38,86
1139,0.5482,0.55967,9.71,38,86
1140,0.5482,0.55967,9.71,38,86
1141,0.5482,0.55967,9.72,38,86
1142,0.5482,0.55967,9.73,38,86
1143,0.5482,0.55967,9.74,38,86
1144,0.5482,0.55967,9.74,38,86
1145,0.5482,0.55967,9.75,38,86
1146,0.5482,0.55967,9.76,38,86
1147,0.5482,0.55967,9.77,38,86
1148,0.54797,0.55967,9.78,38,86
1149,0.54797,0.55967,9.78,38,86
1150,0.54797,0.55967,9.79,38,86
1151,0.54797,0.55967,9.81,38,86
1152,0.54797,0.55967,9.81,38,86
1153,0.54797,0.55967,9.82,38,86
1154,0.5482,0.55967,9.83,38,86
1155,0.5482,0.55967,9.84,38,86
1156,0.5482,0.55967,9.85,38,86
1157,0.54774,0.55967,9.86,38,86
1158,0.54774,0.55967,9.86,38,86
1159,0.54774,0.55967,9.87,38,86
1160,0.54774,0.55967,9.88,38,86
1161,0.54774,0.55967,9.89,38,86
1162,0.54797,0.55967,9.89,38,86
1163,0.54797,0.55967,9.9,38,86
1164,0.5482,0.55967,9.91,38,86
1165,0.5482,0.55967,9.92,38,86
1166,0.5482,0.55967,9.93,38,86
1167,0.5482,0.55967,9.94,38,86
1168,0.54797,0.55967,9.95,38,86
1169,0.54797,0.55967,9.96,38,86
1170,0.54797,0.55967,9.97,38,86
1171,0.54797,0.55967,9.98,38,86
1172,0.5482,0.55967,9.99,38,86
1173,0.54866,0.55967,10.0,38,86
1174,0.54843,0.55967,10.01,38,86
1175,0.54843,0.55967,10.02,38,86
1176,0.5482,0.55967,10.03,38,86
1177,0.5482,0.55967,10.04,38,86
1178,0.5482,0.55967,10.05,38,86
1179,0.54774,0.55967,10.06,38,86
1180,0.54774,0.55967,10.07,38,86
1181,0.5482,0.55967,10.07,38,86
1182,0.5482,0.55967,10.08,38,86
1183,0.54797,0.55967,10.09,38,86
1184,0.54774,0.55967,10.1,38,86
1185,0.54774,0.55967,10.11,38,86
1186,0.54774,0.55967,10.11,38,86
1187,0.54774,0.55967,10.13,38,86
1188,0.54797,0.55967,10.14,38,86
1189,0.54752,0.55967,10.15,38,86
1190,0.54729,0.55967,10.16,38,86
1191,0.54729,0.55967,10.17,38,86
1192,0.54774,0.55967,10.19,38,86
1193,0.54729,0.55967,10.2,38,86
1194,0.54729,0.55967,10.21,38,86
1195,0.54729,0.55967,10.22,38,86
1196,0.54752,0.55967,10.24,38,86
1197,0.54752,0.55967,10.25,38,86
1198,0.54752,0.55967,10.26,38,86
1199,0.54729,0.55967,10.26,38,86
1200,0.54752,0.55967,10.27,38,86
1201,0.54752,0.56173,10.28,38,86
1202,0.54729,0.55967,10.29,38,86
1203,0.54729,0.55967,10.3,38,86
1204,0.54729,0.55967,10.31,38,86
1205,0.54729,0.56173,10.32,38,86
1206,0.54729,0.56173,10.33,38,86
1207,0.54729,0.56173,10.34,38,86
1208,0.54729,0.56173,10.35,38,86
1209,0.54729,0.56173,10.36,38,86
1210,0.54729,0.56173,10.36,38,86
1211,0.54729,0.56173,10.37,38,86
1212,0.54752,0.56173,10.38,38,86
1213,0.54729,0.56173,10.4,38,86
1214,0.54729,0.56173,10.4,38,86
1215,0.54729,0.56173,10.41,38,86
1216,0.54706,0.56173,10.42,38,86
1217,0.54706,0.56173,10.43,38,86
1218,0.54729,0.56173,10.44,38,86
1219,0.54729,0.56173,10.45,38,86
1220,0.54729,0.56173,10.46,38,86
1221,0.54729,0.56173,10.46,38,86
1222,0.54706,0.56173,10.47,38,86
1223,0.54729,0.56173,10.48,38,86
1224,0.54752,0.56173,10.49,38,86
1225,0.54752,0.56173,10.5,38,86
1226,0.54752,0.56173,10.51,38,86
1227,0.54752,0.56173,10.52,38,86
1228,0.54752,0.56173,10.54,38,86
1229,0.54752,0.56173,10.55,38,86
1230,0.54752,0.56173,10.55,38,86
1231,0.54774,0.56173,10.56,38,86
1232,0.54729,0.56173,10.57,38,86
1233,0.54729,0.56173,10.58,38,86
1234,0.54706,0.56173,10.59,38,86
1235,0.54729,0.56173,10.6,38,86
1236,0.54729,0.56173,10.61,38,86
1237,0.54729,0.56173,10.62,38,86
1238,0.54729,0.56173,10.63,38,86
1239,0.54774,0.56173,10.64,38,86
1240,0.54774,0.56173,10.64,38,86
1241,0.54774,0.56173,10.65,38,86
1242,0.54774,0.56173,10.66,38,86
1243,0.54774,0.56173,10.67,38,86
1244,0.54774,0.56173,10.68,38,86
1245,0.54797,0.56173,10.69,38,86
1246,0.54797,0.56173,10.7,38,86
1247,0.54797,0.56173,10.71,38,86
1248,0.54774,0.56173,10.71,38,86
1249,0.54774,0.56173,10.72,38,86
1250,0.54774,0.56173,10.73,38,86
1251,0.54774,0.56173,10.74,38,86
1252,0.54774,0.56173,10.75,38,86
1253,0.54774,0.56173,10.76,38,86
1254,0.54774,0.56173,10.77,38,86
1255,0.54774,0.56173,10.78,38,86
1256,0.54774,0.56173,10.79,38,86
1257,0.54774,0.56173,10.8,38,86
1258,0.54774,0.56173,10.81,38,86
1259,0.54752,0.56173,10.82,38,86
1260,0.54752,0.56173,10.83,38,86
1261,0.54752,0.56173,10.84,38,86
1262,0.54752,0.56173,10.85,38,86
1263,0.54752,0.56173,10.86,38,86
1264,0.54752,0.56173,10.87,38,86
1265,0.54752,0.56173,10.88,38,86
1266,0.54752,0.56173,10.89,38,86
1267,0.54752,0.56173,10.9,38,86
1268,0.54752,0.56173,10.91,38,86
1269,0.54729,0.56173,10.93,38,86
1270,0.54752,0.56173,10.93,38,86
1271,0.54752,0.56173,10.94,38,86
1272,0.54752,0.56173,10.95,38,86
1273,0.54752,0.56173,10.96,38,86
1274,0.54752,0.56173,10.97,38,86
1275,0.54752,0.56173,10.98,38,86
1276,0.54752,0.56379,10.99,38,86
1277,0.54752,0.56173,11.0,38,86
1278,0.54752,0.56379,11.01,38,86
1279,0.54752,0.56379,11.02,38,86
1280,0.54752,0.56379,11.03,38,86
1281,0.54774,0.56379,11.04,38,86
1282,0.54752,0.56379,11.04,38,86
1283,0.54752,0.56379,11.06,38,86
1284,0.54752,0.56379,11.07,38,86
1285,0.54752,0.56379,11.09,38,86
1286,0.54752,0.56379,11.1,38,86
1287,0.54774,0.56379,11.12,38,86
1288,0.54774,0.56379,11.13,38,86
1289,0.54729,0.56379,11.15,38,86
1290,0.54752,0.56379,11.16,38,86
1291,0.54774,0.56379,11.17,38,86
1292,0.54774,0.56379,11.18,38,86
1293,0.54797,0.56379,11.19,38,86
1294,0.54797,0.56379,11.21,38,86
1295,0.54752,0.56379,11.22,38,86
1296,0.54797,0.56379,11.23,38,86
1297,0.5482,0.56379,11.24,38,86
1298,0.5482,0.56379,11.26,38,86
1299,0.54797,0.56379,11.27,38,86
1300,0.54797,0.56379,11.28,38,86
1301,0.54752,0.56379,11.29,38,86
1302,0.54729,0.56379,11.3,38,86
1303,0.54752,0.56379,11.31,38,86
1304,0.54774,0.56379,11.32,38,86
1305,0.54774,0.56584,11.33,38,86
1306,0.54774,0.56379,11.34,38,86
1307,0.54774,0.56379,11.35,38,86
1308,0.54774,0.56379,11.36,38,86
1309,0.54774,0.56584,11.36,38,86
1310,0.54752,0.56584,11.37,38,86
1311,0.54752,0.56584,11.38,38,86
1312,0.54752,0.56584,11.39,38,86
1313,0.54752,0.56584,11.4,38,86
1314,0.54797,0.56584,11.41,38,86
1315,0.54797,0.56584,11.41,38,86
1316,0.54797,0.56584,11.42,38,86
1317,0.54797,0.56584,11.43,38,86
1318,0.54797,0.56584,11.44,38,86
1319,0.54797,0.56584,11.45,38,86
1320,0.5482,0.56584,11.46,38,86
1321,0.54843,0.56584,11.46,38,86
1322,0.5482,0.56584,11.47,38,86
1323,0.54843,0.56584,11.48,38,86
1324,0.5482,0.56584,11.49,38,86
1325,0.5482,0.56584,11.5,38,86
1326,0.54843,0.56584,11.51,38,86
1327,0.54843,0.56584,11.52,38,86
1328,0.54843,0.56584,11.52,38,86
1329,0.54843,0.56584,11.53,38,86
1330,0.54843,0.56584,11.54,38,86
1331,0.54843,0.56584,11.55,38,86
1332,0.54843,0.56584,11.56,38,86
1333,0.54866,0.56584,11.57,38,86
1334,0.54843,0.56584,11.58,38,86
1335,0.54866,0.56584,11.58,38,86
1336,0.54912,0.56584,11.59,38,86
1337,0.54912,0.56584,11.6,38,86
1338,0.54889,0.56584,11.61,38,86
1339,0.54912,0.56584,11.62,38,86
1340,0.54935,0.56584,11.63,38,86
1341,0.54912,0.56584,11.64,38,86
1342,0.54912,0.56584,11.65,38,86
1343,0.54912,0.56584,11.66,38,86
1344,0.54912,0.56584,11.67,38,86
1345,0.54912,0.56584,11.68,38,86
1346,0.54912,0.56584,11.69,38,86
1347,0.54889,0.56584,11.7,38,86
1348,0.54912,0.56584,11.71,38,86
1349,0.54935,0.56584,11.71,38,86
1350,0.54935,0.56584,11.72,38,86
1351,0.54912,0.56584,11.73,38,86
1352,0.54935,0.56584,11.74,38,86
1353,0.54935,0.56584,11.75,38,86
1354,0.54935,0.56584,11.76,38,86
1355,0.54935,0.56584,11.77,38,86
1356,0.54935,0.56584,11.79,38,86
1357,0.54912,0.56584,11.8,38,86
1358,0.54935,0.56379,11.81,38,86
1359,0.54958,0.56379,11.82,38,86
1360,0.54981,0.56379,11.83,38,86
1361,0.54958,0.56379,11.83,38,86
1362,0.54958,0.56379,11.84,38,86
1363,0.54958,0.56379,11.85,38,86
1364,0.54981,0.56379,11.86,38,86
1365,0.54981,0.56379,11.87,38,86
1366,0.54958,0.56379,11.88,38,86
1367,0.54958,0.56379,11.89,38,86
1368,0.54958,0.56379,11.9,38,86
1369,0.54981,0.56379,11.91,38,86
1370,0.54981,0.56379,11.92,38,86
1371,0.55003,0.56379,11.92,38,86
1372,0.55003,0.56379,11.93,38,86
1373,0.55003,0.56379,11.94,38,86
1374,0.54981,0.56379,11.95,38,86
1375,0.55003,0.56379,11.96,38,86
