epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
385,0.56583,0.54733,10.56,15,18,38,48,63,71,84,92,106,120
386,0.56606,0.54733,10.59,15,18,38,48,63,71,84,91,106,120
387,0.56744,0.54733,10.61,15,18,38,48,63,71,84,91,106,120
388,0.56812,0.54733,10.64,15,18,38,48,63,71,84,91,106,120
389,0.56881,0.54733,10.67,15,18,38,48,63,71,84,91,106,120
390,0.56904,0.54733,10.7,15,18,38,48,63,71,84,91,106,120
391,0.56858,0.54733,10.72,15,18,38,48,63,71,84,91,106,120
392,0.56881,0.55144,10.75,15,18,38,48,63,71,84,91,106,120
393,0.5695,0.55144,10.77,15,18,38,48,63,71,84,91,106,120
394,0.56904,0.55144,10.8,15,18,38,48,63,71,84,91,106,120
395,0.5695,0.55144,10.88,15,18,38,48,63,71,84,91,106,120
396,0.57019,0.55144,10.91,15,18,38,48,63,71,84,91,106,120
397,0.5711,0.5535,10.96,15,18,38,48,63,71,84,91,106,119
398,0.57156,0.55556,10.99,15,18,38,48,63,71,84,91,107,119
399,0.57225,0.55556,11.02,15,18,38,48,63,71,84,91,107,119
400,0.57156,0.55556,11.05,15,18,38,48,63,71,84,91,107,119
401,0.57156,0.5535,11.08,15,18,38,48,63,71,84,91,107,119
402,0.57225,0.55556,11.11,15,18,38,48,63,71,84,91,107,119
403,0.57202,0.55761,11.14,15,18,38,48,63,71,84,91,107,119
404,0.57202,0.56173,11.17,15,18,38,48,63,71,84,91,107,119
405,0.57225,0.56173,11.2,15,18,38,48,63,71,84,91,107,119
406,0.57248,0.56379,11.22,15,18,38,48,63,71,84,91,107,119
407,0.57316,0.56173,11.25,15,18,39,48,63,71,84,91,107,119
408,0.57385,0.56173,11.28,15,18,39,48,63,71,84,91,107,119
409,0.57431,0.56173,11.31,15,18,39,48,63,71,84,91,107,119
410,0.57499,0.56379,11.33,15,18,39,48,63,71,84,91,107,119
411,0.57522,0.56584,11.36,15,18,39,48,63,71,84,91,107,119
412,0.57477,0.5679,11.39,15,18,39,48,63,71,84,91,107,119
413,0.57591,0.5679,11.42,15,18,39,48,63,71,84,91,107,119
414,0.57614,0.5679,11.44,15,18,39,48,63,71,84,91,107,119
415,0.5766,0.56584,11.47,15,18,39,48,63,71,84,91,107,119
416,0.57683,0.5679,11.49,15,18,39,48,63,71,84,91,107,119
417,0.57774,0.5679,11.52,15,18,39,48,63,71,84,91,107,119
418,0.57912,0.56996,11.54,15,18,39,48,63,71,84,91,107,119
419,0.57912,0.56996,11.56,15,18,39,48,63,71,84,91,107,119
420,0.57935,0.56996,11.59,15,18,39,48,63,71,84,91,107,119
421,0.57912,0.56996,11.63,15,18,39,48,63,71,84,91,107,119
422,0.57912,0.56996,11.65,16,18,39,48,63,71,84,91,107,119
423,0.57912,0.56996,11.68,16,18,39,48,63,71,84,91,107,119
424,0.57866,0.56996,11.7,16,18,39,48,63,71,84,91,107,119
425,0.57797,0.57407,11.72,16,18,39,48,63,71,84,91,107,119
426,0.57843,0.57202,11.75,16,18,39,48,63,71,84,91,107,119
427,0.57866,0.57202,11.78,16,18,39,48,63,71,84,91,107,119
428,0.57866,0.57202,11.81,16,18,39,48,63,71,84,91,107,119
429,0.57889,0.57407,11.83,16,18,39,48,63,71,84,91,107,119
430,0.57889,0.57202,11.86,16,18,39,48,63,71,84,91,107,119
431,0.57912,0.56996,11.89,16,18,39,48,63,71,84,91,107,119
432,0.57957,0.56996,11.92,16,18,39,48,63,71,84,91,107,119
433,0.58026,0.5679,11.95,16,18,39,48,63,71,84,91,107,119
434,0.58118,0.5679,11.98,16,18,40,48,63,71,84,91,107,119
435,0.58163,0.5679,12.01,16,18,40,48,63,71,84,91,107,119
436,0.58141,0.56996,12.04,16,18,40,48,63,71,84,91,107,119
437,0.58163,0.56996,12.07,16,18,40,48,63,71,84,91,107,119
438,0.58209,0.5679,12.1,16,18,40,48,63,71,84,91,107,119
439,0.58232,0.5679,12.12,16,18,40,48,63,71,84,91,107,119
440,0.58255,0.5679,12.15,16,18,40,48,63,71,84,91,107,118
441,0.58209,0.5679,12.17,16,18,40,48,63,71,84,91,107,118
442,0.58186,0.56996,12.19,16,18,40,48,63,71,84,91,107,118
443,0.58209,0.56996,12.22,16,18,40,48,63,71,84,91,107,118
444,0.58186,0.56996,12.25,16,18,40,48,63,71,84,91,107,118
445,0.58186,0.5679,12.27,16,18,40,48,63,71,84,91,107,118
446,0.58186,0.56584,12.3,16,18,41,48,63,71,84,91,107,118
447,0.58209,0.56584,12.32,16,18,41,48,63,71,84,91,107,118
448,0.58255,0.56584,12.35,16,18,41,48,63,71,84,91,107,118
449,0.58278,0.5679,12.37,16,18,41,48,63,71,84,91,107,118
450,0.58278,0.5679,12.4,16,18,41,48,63,71,84,91,107,118
451,0.58301,0.5679,12.44,16,18,41,48,63,71,84,91,107,118
452,0.58324,0.56996,12.47,16,18,41,48,63,71,84,91,107,118
453,0.5837,0.56996,12.5,16,18,41,48,63,71,84,91,107,118
454,0.58415,0.56996,12.53,16,18,41,48,63,71,84,91,107,118
455,0.58461,0.56996,12.56,16,18,41,48,63,71,84,91,107,118
456,0.58438,0.56996,12.58,16,18,41,48,63,71,84,91,107,118
457,0.58415,0.57202,12.6,16,18,41,48,63,71,84,91,107,118
458,0.5837,0.57202,12.62,16,18,41,48,63,71,84,91,107,118
459,0.58347,0.57202,12.64,16,18,42,48,63,71,84,91,107,118
460,0.58392,0.57407,12.66,16,18,42,48,63,71,84,91,107,118
461,0.58392,0.57407,12.7,16,18,42,48,63,71,84,91,107,118
462,0.58415,0.57407,12.73,16,18,42,48,63,71,84,91,107,118
463,0.58415,0.57407,12.76,16,18,42,48,63,71,84,91,107,118
464,0.58415,0.57407,12.78,16,18,42,48,63,71,84,91,107,118
465,0.58438,0.57407,12.82,16,18,42,48,63,71,84,91,107,118
466,0.58438,0.57407,12.85,16,18,42,48,63,71,84,91,107,118
467,0.58461,0.57407,12.87,17,18,42,48,63,71,84,91,107,118
468,0.58415,0.57407,12.9,17,18,42,48,63,71,84,91,107,118
469,0.58438,0.57407,12.92,17,18,42,48,63,71,84,91,107,118
470,0.58415,0.57407,12.95,17,18,42,48,63,71,84,91,107,118
471,0.58438,0.57407,12.97,17,18,42,48,63,71,84,91,107,118
472,0.58415,0.57407,12.99,17,18,42,48,63,71,84,91,107,118
473,0.58415,0.57407,13.02,17,18,42,48,63,71,84,91,107,118
474,0.58438,0.57407,13.06,17,18,42,48,63,71,84,91,107,118
475,0.58484,0.57613,13.1,17,18,42,48,63,71,84,91,107,118
476,0.58576,0.57613,13.13,17,18,42,48,63,71,84,91,107,118
477,0.58599,0.57819,13.16,17,18,43,48,63,71,84,91,107,118
478,0.58621,0.58025,13.18,17,18,43,48,63,71,84,91,107,118
479,0.58667,0.58025,13.22,17,18,43,48,63,71,84,91,107,118
480,0.5869,0.58025,13.24,17,18,43,48,63,71,84,91,107,118
481,0.58667,0.58025,13.27,17,18,43,48,63,71,84,91,107,118
482,0.58667,0.58025,13.29,17,18,43,48,63,71,84,91,107,118
483,0.58713,0.5823,13.32,17,18,43,48,63,71,84,91,107,118
484,0.58736,0.5823,13.34,17,18,43,48,63,71,84,91,107,118
485,0.58782,0.5823,13.38,17,18,43,48,63,71,84,91,107,118
486,0.58759,0.5823,13.41,17,18,43,48,63,71,84,91,107,118
487,0.58759,0.58436,13.43,17,18,43,48,63,71,84,91,107,118
488,0.58759,0.58436,13.46,17,18,43,48,63,71,84,91,107,118
489,0.58736,0.5823,13.49,17,18,43,48,63,71,84,91,107,118
490,0.58782,0.5823,13.52,17,18,43,48,63,71,84,91,107,118
491,0.58805,0.5823,13.54,17,18,43,48,63,71,84,91,107,118
492,0.5885,0.5823,13.56,17,18,43,48,63,71,84,91,107,118
493,0.58896,0.58436,13.58,17,18,43,48,63,71,84,91,107,118
494,0.58942,0.58436,13.61,17,18,43,48,63,71,84,91,107,118
495,0.58919,0.58436,13.63,17,18,43,48,63,71,84,91,107,118
496,0.58965,0.58436,13.65,17,18,43,48,63,71,84,91,107,118
497,0.58965,0.58436,13.67,17,18,43,48,63,71,84,91,107,118
498,0.59034,0.5823,13.7,17,18,43,48,63,71,84,91,107,118
499,0.58988,0.58025,13.73,17,18,43,48,63,71,84,91,107,118
500,0.58988,0.58025,13.76,17,18,43,48,63,71,84,91,107,118
501,0.58965,0.5823,13.8,17,18,43,48,63,71,84,91,107,118
502,0.58988,0.5823,13.83,17,18,43,48,63,71,84,91,107,118
503,0.59034,0.58642,13.85,17,18,43,48,63,71,84,91,107,118
504,0.59034,0.5823,13.87,17,18,43,48,63,71,84,91,107,118
505,0.59057,0.5823,13.9,17,18,43,48,63,71,84,91,107,118
506,0.59079,0.5823,13.92,17,18,43,48,63,71,84,91,107,118
507,0.59057,0.5823,13.95,17,18,43,48,63,71,84,91,107,118
508,0.59102,0.5823,13.97,17,18,43,48,63,71,84,91,107,118
509,0.59125,0.5823,13.99,17,18,43,48,63,71,84,91,107,118
510,0.59171,0.58436,14.02,17,18,43,48,63,71,84,91,107,118
511,0.5924,0.5823,14.04,17,18,43,48,63,71,84,91,107,118
512,0.59217,0.58436,14.06,17,18,43,48,63,71,84,91,107,118
513,0.59171,0.58642,14.08,17,18,43,48,63,71,84,91,107,118
514,0.59148,0.58642,14.11,17,18,43,48,63,71,84,91,107,118
515,0.59217,0.58642,14.13,17,18,43,48,63,71,84,91,107,118
516,0.59171,0.58848,14.15,17,18,43,48,63,71,84,91,107,118
517,0.59217,0.58848,14.18,17,18,43,48,63,71,84,91,107,118
518,0.59171,0.58848,14.21,17,18,43,48,63,71,84,91,107,118
519,0.5924,0.59053,14.24,17,18,43,48,63,71,84,91,107,118
520,0.59263,0.59053,14.27,17,18,43,48,63,71,84,91,107,118
521,0.59286,0.59465,14.3,17,18,43,48,63,71,84,91,107,118
522,0.59331,0.59465,14.33,17,18,43,48,63,71,84,91,107,118
523,0.59331,0.59465,14.35,17,18,43,48,63,71,84,91,107,118
524,0.59308,0.59053,14.37,17,18,43,48,63,71,84,91,107,118
525,0.59308,0.59053,14.4,17,18,43,48,63,71,84,91,107,118
526,0.59377,0.59053,14.43,17,18,43,48,63,71,84,91,107,118
527,0.59446,0.59053,14.45,17,18,43,48,63,71,84,91,107,118
528,0.59492,0.59053,14.48,17,18,43,48,63,71,84,91,107,118
529,0.59537,0.59053,14.5,17,18,43,48,63,71,84,91,107,118
530,0.59629,0.59053,14.52,17,18,43,48,63,71,84,91,107,118
531,0.59652,0.59053,14.55,17,18,43,48,63,71,84,91,107,118
532,0.59698,0.59053,14.59,17,18,43,48,63,71,84,91,107,118
533,0.59721,0.59259,14.63,17,18,43,48,63,71,84,91,107,118
534,0.59721,0.59259,14.65,17,18,43,48,63,71,84,91,107,118
535,0.59675,0.59259,14.69,17,18,43,48,63,71,84,91,107,118
536,0.59675,0.59259,14.72,17,18,43,48,63,71,84,91,107,118
537,0.59721,0.59259,14.75,17,18,43,48,63,71,84,91,107,118
538,0.59766,0.59053,14.77,17,18,43,48,63,71,84,91,107,118
539,0.59812,0.59053,14.8,17,18,43,48,63,71,84,91,107,118
540,0.59812,0.59053,14.83,17,18,43,48,63,71,84,91,107,118
541,0.59835,0.59053,14.86,17,18,43,48,62,71,84,91,107,118
542,0.59835,0.59053,14.88,17,18,43,48,62,71,84,91,107,118
543,0.59881,0.59053,14.91,17,18,43,48,62,71,84,91,107,118
544,0.59858,0.59053,14.93,17,18,43,48,62,71,84,91,107,118
545,0.59858,0.59053,14.96,17,18,43,48,62,71,84,91,107,118
546,0.59881,0.59259,14.99,17,18,43,48,62,71,84,91,107,118
547,0.59927,0.59259,15.02,17,18,43,48,62,71,84,91,107,118
548,0.59973,0.59259,15.04,17,18,43,48,62,71,84,91,107,118
549,0.59995,0.59259,15.07,17,18,43,48,62,71,84,91,107,118
550,0.60064,0.59259,15.1,17,18,43,48,62,71,84,91,107,118
551,0.60064,0.59259,15.12,17,18,43,48,62,71,84,91,107,118
552,0.60018,0.59259,15.14,17,18,43,48,62,71,84,91,107,118
553,0.59995,0.59259,15.18,17,18,43,48,62,71,84,91,107,118
554,0.59995,0.59259,15.21,17,18,43,48,62,71,84,91,107,118
555,0.59973,0.59053,15.24,16,18,43,48,62,71,84,91,107,118
556,0.59995,0.59053,15.26,16,18,43,48,62,71,84,91,107,118
557,0.59995,0.59053,15.28,16,18,43,48,62,71,84,91,107,118
558,0.59995,0.59053,15.31,16,18,43,48,62,71,84,91,107,118
559,0.59995,0.59053,15.33,16,18,43,48,62,71,84,91,107,118
560,0.60041,0.58848,15.37,16,18,43,48,62,71,84,91,107,118
561,0.60064,0.58848,15.4,16,18,43,48,62,71,84,91,107,118
562,0.6011,0.58848,15.43,16,18,43,48,62,71,84,91,107,118
563,0.60156,0.58848,15.47,16,18,43,48,62,71,84,91,107,118
564,0.60156,0.58848,15.51,16,18,43,48,62,71,84,91,107,118
565,0.60133,0.58848,15.54,16,18,43,48,62,71,84,91,107,118
566,0.6011,0.59053,15.57,16,18,43,48,62,71,84,91,107,118
567,0.60087,0.59053,15.6,16,18,43,48,62,71,84,91,107,118
568,0.60064,0.59053,15.67,16,17,43,48,62,71,84,91,107,118
569,0.60064,0.59053,15.7,16,17,43,48,62,71,84,91,107,118
570,0.60064,0.59053,15.76,16,17,43,48,62,71,84,91,107,118
571,0.60087,0.59053,15.79,16,17,43,48,62,71,84,91,107,118
572,0.60087,0.59053,15.82,16,17,43,48,62,71,84,91,107,118
573,0.60087,0.59259,15.85,16,17,43,48,62,71,84,91,107,118
574,0.6011,0.59259,15.87,16,17,43,48,62,71,84,91,107,118
575,0.60087,0.59259,15.9,16,17,43,48,62,71,84,91,107,118
576,0.60133,0.59259,15.93,16,17,43,48,62,71,84,91,107,118
577,0.60156,0.59259,15.96,16,17,43,48,62,71,84,91,107,118
578,0.60156,0.59259,15.99,16,17,43,48,62,71,84,91,107,118
579,0.60133,0.59259,16.02,16,17,43,48,62,71,84,91,107,118
580,0.60133,0.59259,16.04,16,17,43,48,62,71,84,91,107,118
581,0.60133,0.59259,16.06,16,17,43,48,62,71,84,91,107,118
582,0.60179,0.59259,16.09,16,17,43,48,62,71,84,91,107,118
583,0.60179,0.59259,16.11,16,17,43,48,62,71,84,91,107,118
584,0.60179,0.59259,16.13,16,17,43,48,62,71,84,91,107,118
585,0.60179,0.59259,16.15,16,17,43,48,62,71,84,91,107,118
586,0.60179,0.59259,16.17,16,17,43,48,62,71,84,91,107,118
587,0.60179,0.59259,16.19,16,17,43,48,62,71,84,91,107,118
588,0.60224,0.59465,16.22,16,17,43,48,62,71,84,91,107,118
589,0.60247,0.59465,16.24,16,17,43,48,62,71,84,91,107,118
590,0.60224,0.59465,16.27,16,17,43,48,62,71,84,91,107,118
591,0.60247,0.59465,16.29,16,17,43,48,62,71,84,91,107,118
592,0.60247,0.59465,16.33,16,17,43,48,62,71,84,91,107,118
593,0.6027,0.59465,16.36,16,17,43,48,62,71,84,91,107,118
594,0.6027,0.59465,16.39,16,17,43,48,62,71,84,91,107,118
595,0.60247,0.59465,16.43,16,17,43,48,62,71,84,91,107,118
596,0.60202,0.59671,16.46,16,17,43,48,62,71,84,91,107,118
597,0.60224,0.59671,16.49,16,17,43,48,62,71,84,91,107,118
598,0.60224,0.60082,16.51,16,17,43,48,62,71,84,91,107,118
599,0.60202,0.59877,16.55,16,17,43,48,62,71,84,91,107,118
600,0.60224,0.59877,16.57,16,17,43,48,62,71,84,91,107,118
601,0.60293,0.59877,16.6,16,17,43,48,62,71,84,91,107,118
602,0.60293,0.59877,16.62,16,17,43,48,62,71,84,91,107,118
603,0.60293,0.59877,16.65,16,17,43,48,62,71,84,91,107,118
604,0.6027,0.59877,16.68,16,17,43,48,62,71,84,91,107,118
605,0.60247,0.59877,16.72,16,17,43,48,62,71,84,91,107,118
606,0.6027,0.59877,16.74,16,17,43,48,62,71,84,91,107,118
607,0.60247,0.59671,16.76,16,17,43,48,62,71,84,91,107,118
608,0.6027,0.59671,16.8,16,17,43,48,62,71,84,91,107,118
609,0.60247,0.59877,16.83,16,17,43,48,62,71,84,91,107,118
610,0.60224,0.59877,16.86,16,17,43,48,62,71,84,91,107,118
611,0.6027,0.59877,16.88,16,17,43,48,62,71,84,91,107,118
612,0.60247,0.59877,16.91,16,17,43,48,62,71,84,91,107,118
613,0.60224,0.59877,16.94,16,17,43,48,62,71,84,91,107,118
614,0.6027,0.59877,16.97,16,17,43,48,62,71,84,91,107,118
615,0.6027,0.59877,17.0,16,17,43,48,62,71,84,91,107,118
616,0.6027,0.59877,17.03,16,17,43,48,62,71,84,91,107,118
617,0.60247,0.59877,17.07,16,17,43,48,62,71,84,91,107,118
618,0.6027,0.60082,17.09,16,17,43,48,62,71,84,91,107,118
619,0.60339,0.60082,17.12,16,17,43,48,62,71,84,91,107,118
620,0.60316,0.59877,17.14,16,17,43,48,62,71,84,91,107,118
621,0.60362,0.59877,17.16,16,17,43,48,62,71,84,91,107,118
622,0.60339,0.59877,17.19,16,17,43,48,62,71,84,91,107,118
623,0.60385,0.59877,17.22,16,17,43,48,62,71,84,91,107,118
624,0.60339,0.59877,17.25,16,17,43,48,62,71,84,91,107,118
625,0.60293,0.59877,17.28,16,17,43,48,62,71,84,91,107,118
626,0.60247,0.59877,17.3,16,17,43,48,62,71,84,91,107,118
627,0.60247,0.59877,17.32,16,17,43,48,62,71,84,91,107,118
628,0.60247,0.59877,17.35,16,17,43,48,62,71,84,91,107,118
629,0.60293,0.59877,17.38,16,17,43,48,62,71,84,91,107,118
630,0.60316,0.60082,17.4,16,17,43,48,62,71,84,91,107,118
631,0.60339,0.60082,17.43,16,17,43,48,62,71,84,91,107,118
632,0.60339,0.60082,17.46,16,17,43,48,62,71,84,91,107,118
633,0.60453,0.60082,17.49,16,17,43,48,62,71,84,91,107,118
634,0.60453,0.60082,17.52,16,17,43,48,62,71,84,91,107,118
635,0.60476,0.60082,17.55,16,17,43,48,62,71,84,91,107,118
636,0.60453,0.60082,17.59,16,17,43,48,62,71,84,91,107,118
637,0.60408,0.60082,17.62,16,17,43,48,62,71,84,91,107,118
638,0.60385,0.60082,17.64,16,17,43,48,62,71,84,91,107,118
639,0.60453,0.60082,17.67,16,17,43,48,62,71,84,91,107,118
640,0.60476,0.60082,17.7,16,17,43,48,62,71,84,91,107,118
641,0.60522,0.60082,17.73,16,17,43,48,62,71,84,91,107,118
642,0.60545,0.60082,17.76,16,17,43,48,62,71,84,91,107,118
643,0.60545,0.60082,17.79,16,17,43,48,62,71,84,91,107,118
644,0.60545,0.60082,17.82,16,17,43,48,62,71,84,91,107,118
645,0.60545,0.60082,17.86,16,17,43,48,62,71,84,91,107,118
646,0.60522,0.60082,17.89,16,17,43,48,62,71,84,91,107,118
647,0.60453,0.60082,17.92,16,17,43,48,62,71,84,91,107,118
648,0.60476,0.60082,17.94,16,17,43,48,62,71,84,91,107,118
649,0.60522,0.60082,17.97,16,17,43,48,62,71,84,91,107,118
650,0.60522,0.60082,18.0,16,17,43,48,62,71,84,91,107,118
651,0.60591,0.60082,18.02,16,17,43,48,62,71,84,91,107,118
652,0.60591,0.60082,18.05,16,17,43,48,62,71,84,91,107,118
653,0.60568,0.60082,18.08,16,17,43,48,62,71,84,91,107,118
654,0.60637,0.60082,18.1,16,17,43,48,62,71,84,91,107,118
655,0.60637,0.60082,18.13,16,17,43,48,62,71,84,91,107,118
656,0.60682,0.60082,18.15,16,17,43,48,62,71,84,91,107,118
657,0.60659,0.60082,18.18,16,17,43,48,62,71,84,91,107,118
658,0.60682,0.60082,18.22,16,17,43,48,62,71,84,91,107,118
659,0.60659,0.60288,18.25,16,17,43,48,62,71,84,91,107,118
660,0.60637,0.60288,18.28,16,17,43,48,62,71,84,91,107,118
661,0.60682,0.60288,18.31,16,17,43,48,62,71,84,91,107,118
662,0.60682,0.60288,18.35,16,17,43,48,62,71,84,91,107,118
663,0.60728,0.60494,18.37,16,17,43,48,62,71,84,91,107,118
664,0.60751,0.60494,18.39,16,17,43,48,62,71,84,91,107,118
665,0.60659,0.607,18.41,16,17,43,48,62,71,84,91,107,118
666,0.60659,0.607,18.44,16,17,43,48,62,71,84,91,107,118
667,0.60682,0.607,18.47,16,17,43,48,62,71,84,91,107,118
668,0.60705,0.607,18.5,16,17,43,48,62,71,84,91,107,118
669,0.60751,0.607,18.52,16,17,43,48,62,71,84,91,107,118
670,0.60774,0.607,18.54,16,17,43,48,62,71,84,91,107,118
671,0.60751,0.607,18.57,16,17,43,48,62,71,84,91,107,118
672,0.60797,0.607,18.6,16,17,43,48,62,71,84,91,107,118
673,0.60797,0.607,18.62,16,17,43,48,62,71,84,91,107,118
674,0.60843,0.607,18.64,16,17,43,48,62,71,84,91,107,118
675,0.60888,0.607,18.68,16,17,43,48,62,71,84,91,107,118
676,0.60957,0.607,18.72,16,17,43,48,62,71,84,91,107,118
677,0.60957,0.607,18.74,16,17,43,48,62,71,84,91,107,118
678,0.60957,0.607,18.77,16,17,43,48,62,71,84,91,107,118
679,0.61003,0.607,18.79,16,17,43,48,62,71,84,91,107,118
680,0.61026,0.607,18.84,16,17,43,48,62,71,84,91,107,118
681,0.61003,0.607,18.86,16,17,43,48,62,71,84,91,107,118
682,0.6098,0.607,18.88,16,17,43,48,62,71,84,91,107,118
683,0.61026,0.607,18.91,16,17,43,48,62,71,84,91,107,118
684,0.61095,0.607,18.93,16,17,43,48,62,71,84,91,107,118
685,0.61117,0.607,18.96,16,17,43,48,62,71,84,91,107,118
686,0.61072,0.607,18.98,16,17,43,48,62,71,84,91,107,118
687,0.61072,0.607,19.01,16,17,43,48,62,71,84,91,107,118
688,0.61117,0.607,19.04,16,17,43,48,62,71,84,91,107,118
689,0.61186,0.607,19.06,16,17,43,48,62,71,84,91,107,118
690,0.61163,0.607,19.09,16,17,43,48,62,71,84,91,107,118
691,0.6114,0.607,19.13,16,17,43,48,62,71,84,91,107,118
692,0.61072,0.607,19.15,16,17,43,48,62,71,84,91,107,118
693,0.61072,0.60905,19.17,16,17,43,48,62,71,84,91,107,118
694,0.61095,0.60905,19.2,16,17,43,48,62,71,84,91,107,118
695,0.61072,0.60905,19.23,16,17,43,48,62,71,84,91,107,118
696,0.61072,0.60905,19.26,16,17,43,48,62,71,84,91,107,118
697,0.61186,0.607,19.29,16,17,43,48,62,71,84,91,107,118
698,0.61255,0.607,19.31,16,17,43,48,62,71,84,91,107,118
699,0.61278,0.607,19.34,16,17,43,48,62,71,84,91,107,118
700,0.61324,0.607,19.36,16,17,43,48,62,71,84,91,107,118
701,0.61346,0.607,19.39,16,17,43,48,62,71,84,91,107,118
702,0.61369,0.60905,19.41,16,17,43,48,62,71,84,91,107,118
703,0.61392,0.61111,19.44,16,17,43,48,62,71,84,91,107,118
704,0.61392,0.61111,19.47,16,17,43,48,62,71,84,91,107,118
705,0.61415,0.61111,19.49,16,17,43,48,62,71,84,91,107,118
706,0.61415,0.61111,19.51,16,17,43,48,62,71,84,91,107,118
707,0.61369,0.61111,19.54,16,17,43,48,62,71,84,91,107,118
708,0.61369,0.61111,19.57,16,17,43,48,62,71,84,91,107,118
709,0.61346,0.61111,19.59,16,17,43,48,62,71,84,91,107,118
710,0.61369,0.61111,19.61,16,17,43,48,62,71,84,91,107,118
711,0.61392,0.61111,19.64,16,17,43,48,62,71,84,91,107,118
712,0.61392,0.61111,19.67,16,17,43,48,62,71,84,91,107,118
713,0.61369,0.61111,19.7,16,17,43,48,62,71,84,91,107,118
714,0.61392,0.61111,19.72,16,17,43,48,62,71,84,91,107,118
715,0.61415,0.61111,19.75,16,17,43,48,62,71,84,91,107,118
716,0.61392,0.61111,19.78,16,17,43,48,62,71,84,91,107,118
717,0.61392,0.61523,19.8,16,17,43,48,62,71,84,91,107,118
718,0.61392,0.61523,19.83,16,17,43,48,62,71,84,91,107,118
719,0.61461,0.61728,19.86,16,17,43,48,62,71,84,91,107,118
720,0.61507,0.61934,19.88,16,17,43,48,62,71,84,91,107,118
721,0.61484,0.61934,19.91,16,17,43,48,62,71,84,91,107,118
722,0.6153,0.6214,19.94,16,17,43,48,62,71,84,91,107,118
723,0.61621,0.6214,19.96,16,17,43,48,62,71,84,91,107,118
724,0.61575,0.6214,19.98,16,17,43,48,62,71,84,91,107,118
725,0.61598,0.6214,20.0,16,17,43,48,62,71,84,91,107,118
726,0.61621,0.61934,20.03,16,17,43,48,62,71,84,91,107,118
727,0.61598,0.61934,20.06,16,16,43,48,62,71,84,91,107,118
728,0.61667,0.61934,20.09,16,16,43,48,62,71,84,91,107,118
729,0.61667,0.61728,20.11,16,16,43,48,62,71,84,91,107,118
730,0.61667,0.61934,20.14,16,16,43,48,62,71,84,91,107,118
731,0.6169,0.61934,20.19,16,16,43,48,62,71,84,91,107,118
732,0.61713,0.6214,20.23,16,16,43,48,62,71,84,91,107,118
733,0.6169,0.6214,20.25,16,16,43,48,62,71,84,91,107,118
734,0.6169,0.6214,20.28,16,16,43,48,62,71,84,91,107,118
735,0.6169,0.6214,20.32,16,16,43,48,62,71,84,91,107,118
736,0.61782,0.6214,20.35,16,16,43,48,62,71,84,91,107,118
737,0.61782,0.6214,20.38,16,16,43,48,62,71,84,91,107,118
738,0.61782,0.6214,20.4,16,16,43,48,62,71,84,91,107,118
739,0.61782,0.6214,20.43,16,16,43,48,62,71,84,91,107,118
740,0.61782,0.6214,20.46,16,16,43,48,62,71,84,91,107,118
741,0.61804,0.6214,20.48,16,16,43,48,62,71,83,91,107,118
742,0.61827,0.61934,20.51,16,16,43,48,62,71,83,91,107,118
743,0.61827,0.6214,20.53,16,16,43,48,62,71,83,91,107,118
744,0.6185,0.6214,20.55,16,16,43,48,62,71,83,91,107,118
745,0.61896,0.6214,20.57,16,16,43,48,62,71,83,91,107,118
746,0.61896,0.6214,20.59,16,16,43,48,62,71,83,91,107,118
747,0.61965,0.6214,20.61,16,16,43,48,62,71,83,91,107,118
748,0.61965,0.6214,20.64,16,16,43,48,62,71,83,91,107,118
749,0.61988,0.6214,20.66,16,16,43,48,62,71,83,91,107,118
750,0.61965,0.6214,20.69,16,16,43,48,62,71,83,91,107,118
751,0.62011,0.6214,20.71,16,16,43,48,62,71,83,91,107,118
752,0.62056,0.6214,20.73,16,16,43,48,62,71,84,91,107,118
753,0.62148,0.6214,20.76,16,16,43,48,62,71,84,91,107,118
754,0.62125,0.6214,20.78,16,16,43,48,62,71,84,91,107,118
755,0.62148,0.6214,20.81,16,16,43,48,62,71,84,91,107,118
756,0.62148,0.61934,20.83,16,16,43,48,62,71,84,91,107,118
757,0.62148,0.61934,20.87,16,16,43,48,62,71,84,91,107,118
758,0.62148,0.6214,20.91,16,16,43,48,62,71,84,91,107,118
759,0.62194,0.6214,20.94,16,16,43,48,62,71,84,91,107,118
760,0.62217,0.6214,20.96,16,16,43,48,62,71,84,91,107,118
761,0.62262,0.61934,20.99,16,16,43,48,62,71,84,91,107,118
762,0.62262,0.61728,21.01,16,16,43,48,62,71,84,91,107,118
763,0.62308,0.61523,21.04,16,16,43,48,62,71,83,91,107,118
764,0.62308,0.61523,21.08,16,16,43,48,62,71,83,91,107,118
765,0.62331,0.61523,21.11,16,16,43,48,62,71,83,91,107,118
766,0.62331,0.61523,21.14,16,16,43,48,62,71,83,91,107,118
767,0.62331,0.61523,21.17,16,16,43,48,62,71,83,91,107,118
768,0.62377,0.61523,21.2,16,16,43,48,62,71,83,91,107,118
769,0.62377,0.61728,21.23,16,16,43,48,62,71,83,91,107,118
770,0.62469,0.61728,21.26,16,16,43,48,62,71,83,91,107,118
771,0.62423,0.61728,21.29,16,16,43,48,62,71,83,91,107,118
772,0.62446,0.61728,21.32,16,16,43,48,62,71,83,91,107,118
