epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
1126,0.71285,0.72634,62.21,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1127,0.71239,0.72016,62.26,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1128,0.71262,0.72634,62.32,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1129,0.71285,0.72222,62.37,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1130,0.71308,0.72634,62.43,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1131,0.71308,0.72634,62.49,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1132,0.71376,0.72428,62.55,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1133,0.71353,0.7284,62.6,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1134,0.71308,0.72634,62.67,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1135,0.71422,0.7284,62.73,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1136,0.71376,0.7284,62.78,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1137,0.71422,0.72634,62.83,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1138,0.71468,0.7284,62.87,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1139,0.71445,0.7284,62.92,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1140,0.71514,0.7284,62.97,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1141,0.71468,0.7284,63.03,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1142,0.71468,0.73045,63.12,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1143,0.71491,0.73045,63.17,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1144,0.71514,0.73045,63.22,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1145,0.71537,0.7284,63.28,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1146,0.71559,0.73045,63.34,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1147,0.71628,0.73045,63.42,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1148,0.71605,0.73045,63.48,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1149,0.71582,0.73045,63.54,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1150,0.71651,0.73251,63.61,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1151,0.71605,0.73251,63.66,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1152,0.71582,0.73251,63.71,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1153,0.71628,0.73251,63.75,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1154,0.71674,0.73251,63.8,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1155,0.71674,0.73457,63.86,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1156,0.71697,0.73457,63.92,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1157,0.7172,0.73251,63.97,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1158,0.71766,0.73663,64.02,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1159,0.71743,0.73663,64.08,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1160,0.71788,0.73663,64.15,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1161,0.71811,0.73663,64.22,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1162,0.71834,0.73868,64.28,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1163,0.71926,0.74074,64.34,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1164,0.7188,0.74074,64.39,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1165,0.71949,0.7428,64.45,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1166,0.71926,0.73868,64.51,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1167,0.7204,0.7428,64.58,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1168,0.7204,0.73663,64.64,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1169,0.72063,0.74074,64.69,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1170,0.72063,0.73868,64.74,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1171,0.7204,0.74074,64.79,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1172,0.72086,0.74074,64.84,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1173,0.7204,0.74074,64.89,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1174,0.72063,0.74074,64.95,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1175,0.72132,0.73868,65.0,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1176,0.72109,0.74074,65.05,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1177,0.72223,0.73663,65.11,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1178,0.72246,0.73457,65.15,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1179,0.72246,0.73868,65.2,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1180,0.72223,0.73868,65.26,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1181,0.72269,0.74074,65.31,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1182,0.72246,0.7428,65.37,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1183,0.72292,0.74074,65.42,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1184,0.72315,0.74074,65.48,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1185,0.72315,0.7428,65.53,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1186,0.72498,0.74074,65.6,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1187,0.7243,0.74074,65.66,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1188,0.72475,0.74074,65.71,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1189,0.72475,0.74074,65.77,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1190,0.72498,0.73868,65.83,9,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1191,0.7259,0.73663,65.88,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1192,0.7259,0.73868,65.94,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1193,0.72659,0.74074,66.02,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1194,0.7259,0.73663,66.09,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1195,0.72636,0.74074,66.14,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1196,0.72613,0.74074,66.19,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1197,0.72704,0.74074,66.25,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1198,0.72727,0.74074,66.31,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1199,0.7275,0.74074,66.37,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1200,0.72773,0.74074,66.41,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1201,0.72727,0.74074,66.47,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1202,0.72819,0.74074,66.52,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,117,118
1203,0.72819,0.74074,66.56,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1204,0.72842,0.74074,66.61,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1205,0.7291,0.74074,66.66,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1206,0.72796,0.74486,66.71,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1207,0.72842,0.74486,66.77,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1208,0.72888,0.74691,66.85,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1209,0.72819,0.74691,66.91,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1210,0.72819,0.74486,66.97,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1211,0.72888,0.74691,67.03,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1212,0.72933,0.74691,67.08,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1213,0.72796,0.74691,67.14,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1214,0.72865,0.74691,67.18,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1215,0.7291,0.74691,67.23,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1216,0.72888,0.74897,67.28,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1217,0.72842,0.74897,67.34,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1218,0.72933,0.75309,67.39,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1219,0.72933,0.75103,67.43,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1220,0.72933,0.75103,67.52,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1221,0.73025,0.74897,67.57,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1222,0.72933,0.75103,67.63,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1223,0.73025,0.75309,67.69,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1224,0.73048,0.75103,67.74,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1225,0.73025,0.75103,67.79,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1226,0.73071,0.75103,67.84,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1227,0.73025,0.75309,67.89,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1228,0.73139,0.74897,67.95,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1229,0.73162,0.74897,68.02,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1230,0.73094,0.75103,68.07,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1231,0.73139,0.74897,68.13,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1232,0.73117,0.75309,68.2,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1233,0.73117,0.74897,68.25,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1234,0.73185,0.74897,68.31,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1235,0.73208,0.75309,68.37,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1236,0.73254,0.75103,68.43,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1237,0.73323,0.75309,68.48,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1238,0.73254,0.74897,68.54,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1239,0.73277,0.75309,68.59,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1240,0.733,0.75309,68.65,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1241,0.73254,0.75309,68.72,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,91,106,108,116,118
1242,0.73277,0.75309,68.78,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,91,106,108,116,118
1243,0.733,0.75309,68.83,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1244,0.73208,0.7572,68.89,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1245,0.73323,0.75309,68.95,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1246,0.733,0.75514,69.0,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1247,0.733,0.75514,69.04,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1248,0.73391,0.75514,69.09,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1249,0.73368,0.7572,69.14,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1250,0.73414,0.75309,69.2,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1251,0.73368,0.75926,69.24,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1252,0.73437,0.7572,69.32,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1253,0.73506,0.75926,69.38,8,16,14,16,38,43,33,46,57,63,76,77,90,86,91,90,106,108,116,118
1254,0.73437,0.75926,69.44,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1255,0.73483,0.75926,69.52,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1256,0.73483,0.76132,69.58,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1257,0.73575,0.76132,69.65,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1258,0.73529,0.76337,69.72,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1259,0.73666,0.76132,69.77,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1260,0.73575,0.76543,69.82,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1261,0.73666,0.76543,69.88,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1262,0.73643,0.76543,69.93,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1263,0.73689,0.76132,69.98,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1264,0.73597,0.76543,70.02,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1265,0.73666,0.76543,70.07,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1266,0.73689,0.76543,70.12,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1267,0.73666,0.76543,70.17,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1268,0.73712,0.76543,70.22,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1269,0.73758,0.76543,70.27,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1270,0.73758,0.76543,70.32,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1271,0.73781,0.76337,70.37,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1272,0.73689,0.76543,70.42,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1273,0.73735,0.76543,70.47,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1274,0.73758,0.76337,70.52,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1275,0.73735,0.76337,70.57,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1276,0.73712,0.76337,70.61,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1277,0.73735,0.76543,70.65,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1278,0.73712,0.76132,70.7,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1279,0.73758,0.76337,70.75,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1280,0.73735,0.76337,70.79,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1281,0.73758,0.76337,70.85,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1282,0.73758,0.76337,70.9,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1283,0.73804,0.76337,70.96,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1284,0.73758,0.76337,71.01,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1285,0.73826,0.76337,71.07,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1286,0.73826,0.76543,71.13,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1287,0.73941,0.76337,71.18,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1288,0.73895,0.76337,71.23,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1289,0.73964,0.76337,71.28,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1290,0.73849,0.76337,71.32,8,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1291,0.73987,0.76543,71.39,8,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1292,0.73872,0.76337,71.44,7,16,14,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1293,0.73895,0.76337,71.5,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1294,0.73941,0.76337,71.55,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1295,0.73987,0.76132,71.6,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1296,0.74033,0.76337,71.65,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1297,0.74124,0.76337,71.7,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1298,0.73987,0.76337,71.75,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1299,0.74078,0.76337,71.8,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1300,0.74078,0.76337,71.86,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1301,0.74078,0.76337,71.91,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1302,0.74124,0.76337,71.96,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1303,0.74147,0.76337,72.01,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1304,0.7417,0.76337,72.07,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1305,0.7417,0.76337,72.16,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1306,0.74147,0.76337,72.23,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1307,0.74216,0.76543,72.28,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1308,0.74193,0.76543,72.33,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1309,0.74216,0.76543,72.38,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1310,0.74239,0.76543,72.43,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1311,0.74193,0.76543,72.49,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1312,0.74193,0.76749,72.55,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1313,0.74262,0.76543,72.6,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1314,0.74147,0.76543,72.65,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1315,0.74239,0.76749,72.7,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1316,0.74216,0.76543,72.75,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1317,0.7417,0.76543,72.81,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1318,0.74147,0.76749,72.88,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1319,0.74147,0.76543,72.95,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1320,0.74193,0.76749,73.0,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1321,0.74147,0.76543,73.06,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1322,0.7417,0.76955,73.13,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1323,0.74055,0.76955,73.18,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1324,0.74147,0.76749,73.24,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1325,0.74193,0.76749,73.28,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1326,0.74193,0.76955,73.33,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1327,0.7417,0.76749,73.39,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1328,0.7417,0.76955,73.47,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1329,0.7433,0.76749,73.54,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1330,0.74193,0.76955,73.61,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1331,0.74193,0.76955,73.67,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1332,0.74262,0.76749,73.72,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,90,106,108,116,118
1333,0.74216,0.76955,73.77,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1334,0.74307,0.76955,73.83,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1335,0.74307,0.76955,73.88,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1336,0.74307,0.76749,73.94,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1337,0.7433,0.76749,73.98,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1338,0.7433,0.76955,74.04,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1339,0.74262,0.76955,74.09,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1340,0.74353,0.76955,74.15,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1341,0.74307,0.76955,74.2,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1342,0.74307,0.76955,74.24,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1343,0.74307,0.76955,74.3,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1344,0.74284,0.7716,74.34,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1345,0.74353,0.76955,74.4,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1346,0.74284,0.76955,74.46,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1347,0.74307,0.76955,74.52,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1348,0.74353,0.76955,74.57,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1349,0.74422,0.76955,74.61,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1350,0.74376,0.76955,74.66,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1351,0.74353,0.76955,74.71,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1352,0.74307,0.7716,74.77,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1353,0.74376,0.76955,74.82,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1354,0.74353,0.76955,74.88,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1355,0.74353,0.76955,74.93,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1356,0.74399,0.76955,74.98,7,16,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1357,0.74445,0.76955,75.03,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1358,0.74376,0.76955,75.09,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1359,0.7433,0.76955,75.19,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1360,0.74353,0.76955,75.29,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1361,0.74422,0.76955,75.37,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1362,0.74445,0.76955,75.42,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1363,0.74353,0.76955,75.46,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1364,0.74399,0.7716,75.51,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1365,0.74376,0.7716,75.56,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1366,0.74399,0.7716,75.61,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1367,0.74399,0.7716,75.66,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
1368,0.7449,0.7716,75.71,7,17,13,16,38,43,33,46,57,63,75,77,90,86,91,91,106,108,116,118
